SCORE_CUSTOMER_XID;TRN_DT;TRN_AMT;SIC_CD;NUM_POS;NUM_REASON
4890817715513727;2024-05-08T02:18:20.000000;408.9;5183;01;000
4890819492021196;2024-05-23T13:41:43.000000;846.32;4991;05;000
4890814207311250;2024-05-03T09:42:19.000000;426.17;5154;01;000
4890813932337121;2024-04-02T16:35:07.000000;448.47;6182;07;000
4890819881309588;2024-07-21T15:44:15.000000;330.1;0514;90;179
4890813886392399;2024-04-26T22:54:41.000000;357.69;5868;01;000
4890814658866999;2024-04-15T15:58:03.000000;888.56;8515;10;000
4890817139325636;2024-05-21T01:48:28.000000;43.81;8546;05;000
4890813797174810;2024-07-18T21:36:55.000000;795.8;0836;90;668
4890816645396815;2024-08-01T00:30:27.000000;924.85;1211;81;000
4890817264410843;2024-05-20T19:24:55.000000;608.64;8230;90;000
4890817535846360;2024-06-18T22:34:29.000000;896.37;0261;10;000
4890817103490494;2024-04-25T23:47:11.000000;371.06;5396;05;000
4890815783866337;2024-04-09T23:44:26.000000;722.24;1964;10;000
4890815415668264;2024-05-12T04:50:17.000000;810.34;0797;81;000
4890816642933488;2024-07-16T16:46:18.000000;85.52;8300;81;000
4890819914162286;2024-05-10T00:39:49.000000;665.29;1584;05;495
4890816160577305;2024-06-23T14:27:54.000000;663.24;7808;05;000
4890817835581613;2024-07-09T14:15:37.000000;798.91;0348;90;000
4890815556726923;2024-07-21T18:10:40.000000;750.85;1773;10;000
4890814127280513;2024-07-14T04:45:41.000000;30.45;2730;81;000
4890813349651662;2024-07-29T09:05:45.000000;702.88;7668;01;000
4890816702743933;2024-04-15T09:36:35.000000;21.25;8488;05;841
4890816823442678;2024-05-11T01:11:56.000000;805.62;4436;01;439
4890811700071852;2024-06-30T08:26:01.000000;49.76;1903;07;000
4890810614214656;2024-06-26T06:03:49.000000;583.64;0894;05;453
4890813717573296;2024-06-19T17:55:48.000000;640.96;4999;90;189
4890819409671716;2024-05-28T14:49:55.000000;409.43;7205;05;737
4890816652123610;2024-07-24T01:31:01.000000;143.58;6517;90;000
4890819920585014;2024-06-25T15:21:08.000000;902.01;9569;05;000
4890815884923200;2024-06-07T06:11:13.000000;614.55;8043;05;000
4890811819103645;2024-04-19T07:21:12.000000;764.74;3092;81;000
4890810370947746;2024-06-26T08:32:45.000000;553.63;4114;90;269
4890819087328917;2024-05-28T23:09:50.000000;725.64;8719;07;309
4890819575240560;2024-05-31T07:31:14.000000;780.07;3220;81;000
4890813717685737;2024-07-17T05:57:08.000000;866.25;2344;07;000
4890817818666855;2024-07-15T10:01:10.000000;806.12;6141;10;785
4890819959320791;2024-05-26T22:58:23.000000;15.58;4172;81;000
4890814136837485;2024-06-24T10:03:47.000000;497.11;1641;05;000
4890811898347722;2024-05-20T13:21:16.000000;126.22;4443;81;000
4890819936528015;2024-04-20T01:48:41.000000;765.9;6031;81;000
4890818953056773;2024-06-06T17:31:50.000000;348.74;0341;90;717
4890813273127341;2024-04-27T07:19:10.000000;356.95;3272;10;000
4890817341505152;2024-04-10T04:47:57.000000;242.31;3655;07;000
4890812050082582;2024-06-03T14:21:10.000000;574.27;4927;05;000
4890811032131112;2024-07-02T08:54:02.000000;293.93;8332;10;000
4890814768528279;2024-06-08T08:56:01.000000;408.83;6325;07;000
4890811786195388;2024-06-16T23:23:13.000000;630.09;7240;10;000
4890815325376136;2024-05-12T02:24:21.000000;525.27;5730;01;000
4890815926886859;2024-06-29T05:54:21.000000;903.2;3154;01;000
4890816285742223;2024-04-20T11:51:58.000000;691.62;4327;90;000
4890813684237411;2024-06-11T11:13:05.000000;424.96;1390;90;942
4890813857279270;2024-04-16T17:07:47.000000;286.63;0854;90;000
4890812646960806;2024-04-05T21:47:39.000000;12.84;2954;01;000
4890815147029025;2024-05-27T23:40:10.000000;456.15;5667;07;519
4890814899890550;2024-05-30T21:07:59.000000;855.87;1877;05;000
4890817228793367;2024-07-31T19:44:00.000000;638.41;3935;90;000
4890819063502688;2024-06-24T03:47:14.000000;223.35;4729;01;000
4890816482888869;2024-05-14T22:47:31.000000;713.79;9208;90;000
4890818711821689;2024-05-22T23:20:35.000000;743.4;5124;07;487
4890810878034663;2024-04-26T15:53:00.000000;813.06;8033;01;000
4890810858130346;2024-04-15T06:20:15.000000;403.76;8193;01;787
4890816060356301;2024-04-03T04:33:56.000000;78.34;6714;01;000
4890813858961271;2024-05-14T05:14:36.000000;463.8;4223;07;174
4890813482172791;2024-07-05T17:17:18.000000;296.53;9671;81;000
4890816416712930;2024-05-19T12:55:32.000000;28.09;4573;90;000
4890818389263074;2024-04-25T03:14:54.000000;812.68;4033;07;000
4890818981203493;2024-07-17T11:39:15.000000;707.27;0951;07;194
4890812789390311;2024-04-04T00:59:10.000000;517.48;0569;07;000
4890812127392414;2024-07-18T11:43:27.000000;522.23;3894;90;000
4890816929013673;2024-07-12T05:12:27.000000;364.11;7911;90;000
4890814703285594;2024-06-30T15:34:03.000000;361.92;7441;05;000
4890813154705682;2024-06-10T00:20:25.000000;588.05;6413;10;000
4890815577382519;2024-04-24T00:00:41.000000;640.13;2032;90;000
4890814139152855;2024-05-31T19:08:12.000000;748.26;7147;81;000
4890818139122914;2024-05-31T22:58:23.000000;781.14;8650;05;000
4890815280258060;2024-06-19T19:33:40.000000;602.52;2270;01;000
4890811290428102;2024-07-29T18:36:55.000000;160.39;3577;07;000
4890814374804273;2024-04-21T02:50:22.000000;327.62;2191;10;000
4890816707854229;2024-07-03T18:53:30.000000;849.75;4251;01;428
4890818375116868;2024-06-20T08:46:13.000000;609.36;1911;07;000
4890811097894216;2024-05-06T17:20:58.000000;774.62;5723;01;000
4890812231286638;2024-05-22T13:31:45.000000;534.17;2525;81;000
4890819038560714;2024-07-02T07:13:25.000000;105.2;7150;81;000
4890816744970131;2024-07-26T23:51:18.000000;374.65;7437;07;000
4890814363991298;2024-04-18T19:52:05.000000;617.67;5738;81;000
4890819770970892;2024-04-30T08:40:16.000000;156.52;0118;10;086
4890810689698265;2024-05-15T07:07:45.000000;740.59;5081;05;770
4890814066388094;2024-05-09T23:29:10.000000;928.04;7497;05;606
4890817469211810;2024-06-11T03:24:21.000000;664.28;7178;05;000
4890816195644617;2024-07-25T19:27:52.000000;437.49;7768;05;000
4890810426925028;2024-07-28T00:17:38.000000;279.4;1133;01;000
4890812399281915;2024-07-04T07:34:41.000000;144.03;5553;01;000
4890818290728953;2024-04-07T16:34:30.000000;201.54;4266;05;000
4890813122934020;2024-05-19T06:12:19.000000;634.11;0991;81;000
4890814642541069;2024-06-13T10:32:01.000000;117.12;0142;07;773
4890816916640832;2024-04-20T06:38:07.000000;693.8;3804;01;000
4890817563667220;2024-04-05T06:35:21.000000;318.99;9191;05;000
4890812954251713;2024-07-24T20:42:18.000000;101.97;8718;05;962
4890810507825021;2024-05-09T16:12:32.000000;367.33;5742;90;000
4890816955043167;2024-05-01T05:25:53.000000;658.9;2386;01;000
4890812674435527;2024-05-26T04:17:32.000000;623.38;6776;05;000
4890814634134303;2024-04-02T02:33:07.000000;107.44;1019;90;000
4890810807147286;2024-07-19T19:33:25.000000;135.12;2486;05;000
4890818917835553;2024-04-20T02:21:45.000000;756.76;1557;90;000
4890816442546273;2024-04-25T22:00:27.000000;261.36;8797;01;000
4890814370918416;2024-07-23T00:33:17.000000;470.95;0496;90;000
4890817483120612;2024-04-10T22:46:37.000000;38.06;2283;01;000
4890818870928394;2024-04-07T01:31:20.000000;375.85;2625;81;000
4890816185833246;2024-05-17T01:18:04.000000;63.58;4954;05;965
4890812387278849;2024-04-11T17:31:11.000000;810.05;1789;01;000
4890814276700158;2024-06-18T22:34:39.000000;99.36;8670;81;141
4890814079176458;2024-05-03T13:44:23.000000;235.53;1631;81;000
4890817120071369;2024-07-21T03:36:48.000000;832.8;6840;90;000
4890818855694342;2024-05-16T16:13:08.000000;882.52;7871;05;000
4890812216663211;2024-06-20T12:31:58.000000;557.44;7019;05;000
4890819080857150;2024-05-13T00:07:39.000000;880.07;4548;10;413
4890813465334405;2024-07-18T02:24:08.000000;40.8;1216;05;000
4890812359225981;2024-05-07T05:26:40.000000;555.78;6420;90;000
4890812960525064;2024-06-02T13:49:26.000000;331.93;9025;01;024
4890814806961754;2024-05-17T00:43:07.000000;424.81;6429;90;000
4890814453392099;2024-06-19T19:29:39.000000;27.93;9274;81;000
4890811989053540;2024-08-01T00:23:49.000000;351.91;5301;01;399
4890816908831872;2024-06-07T05:10:13.000000;539.79;4364;10;000
4890818194127595;2024-05-25T08:59:16.000000;604.72;7704;10;000
4890819223159831;2024-07-23T05:39:51.000000;292.46;5174;10;000
4890817628527014;2024-04-29T16:38:02.000000;675.4;4582;01;195
4890813802422776;2024-05-20T03:34:04.000000;491.01;1527;07;000
4890812535670308;2024-05-18T08:04:46.000000;603.71;4714;07;000
4890813477487671;2024-04-15T06:16:07.000000;480.42;7164;90;000
4890813914615074;2024-06-30T10:39:36.000000;819.85;0299;01;658
4890812495288800;2024-07-06T06:32:54.000000;629.49;7808;07;000
4890812792623014;2024-05-14T15:27:44.000000;96.96;9703;05;000
4890814078704558;2024-05-22T15:47:33.000000;166.12;0122;05;000
4890810362889972;2024-04-14T14:30:47.000000;863.88;0755;05;000
4890814464580941;2024-05-06T23:24:42.000000;113.34;0629;81;000
4890816235663194;2024-07-11T19:33:38.000000;593.16;6150;81;000
4890817046746545;2024-06-23T13:47:39.000000;334.62;4992;05;000
4890810773534319;2024-07-31T08:08:02.000000;652.29;0456;01;000
4890813710334675;2024-04-10T21:21:24.000000;410.33;1328;01;000
4890815840921080;2024-06-25T03:27:37.000000;857.38;7888;05;000
4890810639390594;2024-06-13T14:04:36.000000;402.05;8355;01;867
4890819171801127;2024-07-15T11:46:43.000000;477.32;0450;07;000
4890814828997646;2024-07-25T23:47:51.000000;268.27;2554;90;000
4890811594206484;2024-06-15T19:23:32.000000;503.95;4750;05;000
4890813627603243;2024-04-28T13:43:48.000000;231.49;8015;07;000
4890813992430056;2024-06-19T03:11:30.000000;406.65;2488;10;000
4890819104140131;2024-07-23T18:01:57.000000;243.31;6668;90;000
4890812861942697;2024-06-12T10:32:27.000000;20.39;6509;10;000
4890812666385087;2024-05-26T18:22:12.000000;115.51;8159;01;663
4890819958927029;2024-05-02T02:23:55.000000;61.31;2793;10;000
4890816622974432;2024-05-27T15:55:30.000000;647.97;9840;10;000
4890816454576073;2024-07-11T14:05:34.000000;707.76;6189;07;000
4890815788868769;2024-06-24T09:48:42.000000;126.98;7789;81;956
4890817482858368;2024-06-10T19:33:19.000000;783.64;4574;81;000
4890814234982533;2024-05-11T13:40:34.000000;479.25;4627;05;000
4890815234466321;2024-06-17T07:32:24.000000;236.87;1280;90;000
4890812498471521;2024-05-28T08:32:55.000000;844.14;3969;05;000
4890818016477139;2024-04-17T14:38:01.000000;454.98;2170;81;000
4890819612715822;2024-05-05T07:20:31.000000;695.43;9272;01;000
4890818011456980;2024-05-23T03:45:39.000000;59.91;1638;90;000
4890812956995247;2024-05-16T06:29:33.000000;652.34;7484;81;000
4890817845210338;2024-04-15T00:29:15.000000;28.8;2746;05;000
4890819705489493;2024-04-23T20:53:43.000000;606.41;1652;05;407
4890815945609896;2024-04-17T09:00:23.000000;187.91;1957;81;684
4890818359191947;2024-04-16T19:54:22.000000;414.07;6135;90;417
4890813512414601;2024-06-29T23:09:34.000000;458.72;9211;10;000
4890818616127837;2024-07-01T17:23:35.000000;607.53;7489;07;000
4890818745968769;2024-06-19T18:47:25.000000;162.23;6364;05;000
4890811414639643;2024-05-13T10:20:08.000000;460.8;0532;81;000
4890810269993932;2024-07-17T15:31:37.000000;490.33;2431;01;000
4890818398283282;2024-05-11T12:04:54.000000;815.74;0969;07;000
4890817559264988;2024-06-24T04:06:57.000000;302.7;1660;81;000
4890818745145972;2024-05-14T03:33:20.000000;87.0;7876;07;000
4890811660805028;2024-04-06T23:55:15.000000;854.61;7929;90;000
4890813029153741;2024-07-06T15:20:35.000000;85.35;3535;01;000
4890810871179837;2024-07-25T21:38:11.000000;346.58;8368;01;000
4890813360657259;2024-06-12T06:56:57.000000;526.68;9631;07;000
4890817842540994;2024-06-08T08:41:46.000000;302.55;0683;90;000
4890811916564619;2024-06-22T15:36:41.000000;513.47;3863;81;000
4890816552336575;2024-04-09T14:02:28.000000;362.74;0743;01;000
4890818165700713;2024-04-08T19:48:52.000000;767.21;6497;07;000
4890815045098742;2024-04-19T21:00:12.000000;836.46;6794;07;000
4890812703110432;2024-04-12T07:07:27.000000;163.56;5554;01;000
4890811865580701;2024-06-18T06:50:11.000000;647.25;1242;01;000
4890817121507495;2024-07-11T03:13:06.000000;930.41;5051;07;876
4890814494960552;2024-04-18T07:26:54.000000;812.5;8170;01;000
4890814462560177;2024-06-11T17:16:56.000000;143.13;2770;07;000
4890810446686131;2024-07-26T01:42:38.000000;137.05;4645;07;000
4890817377442961;2024-07-31T12:46:03.000000;692.43;9406;90;000
4890814409978750;2024-05-07T22:43:36.000000;223.82;0205;07;000
4890816424252784;2024-04-26T16:49:37.000000;644.62;9280;07;000
4890819276767602;2024-07-15T23:21:40.000000;837.17;0514;05;000
4890810068432929;2024-05-25T07:05:19.000000;776.99;4209;90;000
4890812422546804;2024-06-20T16:45:04.000000;567.44;7018;10;000
4890810011288956;2024-07-06T13:49:19.000000;845.53;7145;01;000
4890816302884833;2024-05-15T20:29:19.000000;921.69;7734;05;000
4890812420931243;2024-07-18T15:13:41.000000;85.24;1375;05;000
4890819715677174;2024-05-15T18:36:58.000000;468.38;6581;10;000
4890815964812916;2024-07-27T22:40:54.000000;213.9;6389;90;000
4890810501581904;2024-06-04T20:38:45.000000;927.32;6962;01;928
4890816337027930;2024-06-18T09:28:57.000000;869.12;3310;81;000
4890818732409340;2024-07-03T02:01:01.000000;316.03;4206;10;000
4890817511371805;2024-04-30T00:41:24.000000;794.83;6969;81;000
4890814037074476;2024-04-23T22:12:28.000000;18.79;8544;07;000
4890810920515835;2024-05-14T08:41:18.000000;655.33;4408;05;478
4890814744198760;2024-06-01T18:36:57.000000;217.08;9784;10;000
4890815081440036;2024-05-12T18:16:09.000000;808.41;1326;01;000
4890815962972790;2024-07-25T12:12:54.000000;529.06;0874;81;117
4890816759114932;2024-06-04T15:39:49.000000;147.33;9927;07;000
4890817104464881;2024-07-27T03:11:00.000000;98.43;1013;10;000
4890813843528448;2024-05-25T12:17:21.000000;722.61;5426;01;000
4890816612891232;2024-05-23T07:10:55.000000;100.01;7397;01;000
4890815450508089;2024-06-05T16:00:54.000000;123.91;1939;07;000
4890811224242425;2024-05-05T04:39:17.000000;324.75;4008;01;000
4890812976211149;2024-06-18T07:30:27.000000;682.37;9784;05;000
4890812020350224;2024-05-11T16:23:56.000000;496.1;5301;90;000
4890812707068565;2024-07-18T13:21:59.000000;388.46;5758;10;000
4890810224696260;2024-06-06T02:26:19.000000;505.93;6996;07;624
4890812425392118;2024-07-10T21:25:23.000000;663.27;5925;07;000
4890815850870875;2024-05-29T04:33:44.000000;796.29;4027;07;000
4890810288712450;2024-07-03T03:28:55.000000;759.95;1898;81;000
4890814531726864;2024-04-26T02:37:09.000000;88.63;6085;90;000
4890816283000132;2024-07-26T20:22:57.000000;783.4;6163;07;000
4890812159515892;2024-04-30T02:54:31.000000;7.1;6794;90;495
4890812349143073;2024-05-17T21:24:55.000000;92.16;8403;81;139
4890816342574120;2024-06-05T23:33:13.000000;878.67;1243;07;162
4890814059063645;2024-04-04T13:56:41.000000;515.02;7461;81;112
4890810159627051;2024-07-26T23:40:23.000000;459.17;2283;05;000
4890817712767869;2024-06-13T04:15:57.000000;147.05;3076;81;000
4890814658960666;2024-06-09T06:37:34.000000;463.18;4514;05;000
4890815190915448;2024-04-26T16:37:21.000000;464.03;0977;81;000
4890813424895102;2024-06-23T19:28:03.000000;188.0;7696;81;000
4890817572882940;2024-05-14T05:59:49.000000;493.98;5134;05;124
4890810487042324;2024-07-10T08:18:21.000000;507.44;6522;81;000
4890815230227489;2024-05-04T03:30:19.000000;744.41;9738;01;000
4890814246569996;2024-05-02T19:25:18.000000;751.96;1980;01;000
4890811745797613;2024-06-11T20:08:29.000000;153.65;6354;01;000
4890812395502143;2024-05-07T07:54:43.000000;254.48;5531;05;000
4890813810507979;2024-07-22T04:09:33.000000;438.51;1704;07;000
4890818298211995;2024-06-09T20:04:22.000000;131.69;0521;10;779
4890818280588996;2024-06-18T04:09:51.000000;204.97;2991;01;000
4890813197128539;2024-07-17T23:47:34.000000;67.67;7616;07;688
4890819409704250;2024-05-01T02:01:57.000000;187.89;4945;10;545
4890810417273788;2024-07-17T23:12:24.000000;672.48;2736;01;508
4890812443971551;2024-04-05T17:05:52.000000;921.43;5280;90;204
4890815046230870;2024-04-19T03:09:36.000000;9.34;0490;90;000
4890816824124041;2024-04-10T02:19:55.000000;534.64;7496;01;000
4890816774137086;2024-07-29T12:16:48.000000;614.34;0662;81;000
4890813123554567;2024-07-16T20:22:51.000000;509.5;4228;01;000
4890818281702156;2024-06-14T06:42:37.000000;643.16;8296;01;000
4890816422009257;2024-04-23T12:09:08.000000;539.52;4110;81;000
4890814203069876;2024-04-21T01:10:12.000000;759.75;3925;10;000
4890818213555172;2024-06-29T12:30:46.000000;528.2;7106;05;000
4890816069864011;2024-06-18T19:52:54.000000;706.48;1005;81;000
4890814562849694;2024-04-04T14:53:14.000000;151.83;1673;81;455
4890815213914131;2024-04-16T13:07:51.000000;280.12;9294;01;000
4890812857406505;2024-06-07T18:51:53.000000;400.57;5222;90;878
4890814665081609;2024-04-18T07:07:30.000000;86.85;3367;01;000
4890817402022047;2024-04-19T12:38:15.000000;254.51;0711;81;000
4890818825930058;2024-05-20T15:47:45.000000;111.16;2091;81;000
4890813449496993;2024-04-10T06:31:04.000000;688.48;3943;81;000
4890816175381561;2024-06-17T09:33:48.000000;92.23;5745;07;945
4890816954640887;2024-04-06T13:01:09.000000;559.72;6853;05;716
4890816504668523;2024-05-03T18:02:30.000000;360.27;3175;90;000
4890813518076799;2024-05-03T14:36:06.000000;82.05;7581;10;000
4890811246460404;2024-05-26T03:09:34.000000;358.6;2980;05;000
4890819688361653;2024-06-04T10:05:14.000000;725.04;3504;05;000
4890818642470218;2024-05-10T11:43:01.000000;357.51;8913;90;000
4890819063709807;2024-07-20T16:20:00.000000;1106.87;5079;10;000
4890810310506123;2024-06-21T21:23:39.000000;552.52;7856;81;000
4890814715536288;2024-06-01T02:56:57.000000;994.28;0796;81;000
4890818762307243;2024-05-29T00:24:00.000000;428.91;6067;01;358
4890810382725628;2024-07-09T13:00:35.000000;18.19;6535;90;000
4890815428062973;2024-05-23T02:59:36.000000;1100.0;8730;10;000
4890810379865280;2024-07-03T01:04:53.000000;197.53;2812;01;000
4890813362768262;2024-07-04T11:33:29.000000;915.03;2811;05;000
4890811916094170;2024-06-10T21:35:53.000000;1090.0;9761;07;000
4890818447998394;2024-05-06T13:20:09.000000;287.88;5003;90;000
4890810514436596;2024-04-15T10:10:34.000000;958.1;5643;81;000
4890811293821255;2024-04-24T07:46:54.000000;1047.23;2942;01;000
4890812971702080;2024-07-06T04:03:17.000000;1024.39;2932;81;310
4890816100875123;2024-05-11T14:06:54.000000;419.9;0816;05;000
4890819342622976;2024-05-16T11:54:03.000000;836.28;0402;01;000
4890817382539006;2024-05-11T22:42:49.000000;983.22;5585;10;000
4890817934611665;2024-04-20T21:15:57.000000;497.48;9268;01;000
4890813395537148;2024-05-10T01:25:17.000000;567.88;5323;81;000
4890812831893431;2024-06-27T21:43:09.000000;1008.65;1924;07;216
4890817558564653;2024-04-02T18:59:44.000000;469.27;9082;01;000
4890813783952707;2024-05-29T08:43:34.000000;357.33;2680;81;139
4890815787997672;2024-07-23T00:39:47.000000;1055.93;8953;81;000
4890813690289926;2024-07-25T23:36:43.000000;408.92;8662;81;000
4890814763049851;2024-07-25T20:54:39.000000;171.29;6577;81;567
4890810112623680;2024-04-07T21:46:41.000000;276.15;9532;01;000
4890811231232224;2024-07-31T14:06:45.000000;1172.95;8432;01;000
4890810901158309;2024-04-15T17:49:36.000000;836.44;0619;01;000
4890819527977577;2024-05-21T19:51:02.000000;895.16;5157;90;000
4890818536136378;2024-06-20T17:49:09.000000;658.68;3520;05;000
4890810110872332;2024-07-17T14:34:58.000000;841.34;3525;81;000
4890818602640268;2024-07-08T15:20:05.000000;559.98;1137;05;564
4890813462658154;2024-04-26T20:03:43.000000;336.18;2161;07;000
4890815607407544;2024-06-15T04:17:51.000000;925.01;1366;90;000
4890812905838421;2024-04-18T21:42:17.000000;653.69;8321;07;000
4890813491098144;2024-06-22T04:16:13.000000;70.02;2207;07;000
4890811257398259;2024-05-02T02:53:38.000000;770.91;4805;90;000
4890813403955615;2024-06-24T03:12:32.000000;117.67;2549;10;000
4890814590391186;2024-07-09T23:28:09.000000;1060.51;0325;81;000
4890815436438645;2024-05-27T01:17:15.000000;1063.01;4553;01;000
4890810107525963;2024-04-14T13:10:37.000000;135.52;0576;01;000
4890815929510417;2024-05-17T14:28:05.000000;728.0;0585;10;000
4890814835555903;2024-06-02T02:19:40.000000;166.13;3481;01;000
4890816291363557;2024-07-10T16:13:47.000000;84.48;6470;10;000
4890815603201805;2024-05-26T04:36:26.000000;146.47;4945;90;000
4890819924927725;2024-06-09T02:57:24.000000;78.14;1269;10;000
4890817885493230;2024-06-17T03:24:32.000000;730.19;7935;81;000
4890816952907779;2024-07-10T01:36:59.000000;358.72;9697;81;000
4890818459561250;2024-05-08T08:15:36.000000;787.03;1109;90;000
4890812706079761;2024-06-15T11:21:33.000000;1173.71;4427;07;000
4890819150627471;2024-07-04T21:51:56.000000;1177.25;2391;81;000
4890810141119600;2024-04-11T06:57:33.000000;786.94;3113;05;000
4890812206171902;2024-07-05T11:20:30.000000;78.95;6837;05;000
4890819756463319;2024-04-22T23:57:09.000000;490.03;9416;07;000
4890815237109483;2024-04-29T06:14:07.000000;96.77;9481;05;000
4890813962693911;2024-04-05T16:45:16.000000;730.73;2002;01;000
4890810656584770;2024-05-03T13:39:55.000000;126.65;7571;05;000
4890817952886604;2024-04-14T23:56:00.000000;594.88;6198;01;000
4890815712018569;2024-05-17T15:39:21.000000;709.17;1352;07;474
4890810707089063;2024-07-07T01:55:00.000000;528.7;8184;05;920
4890819900493603;2024-07-12T18:28:28.000000;451.37;4633;10;000
4890812222911801;2024-08-01T01:13:18.000000;30.25;2052;05;000
4890816174931499;2024-06-02T20:10:02.000000;77.29;7840;05;000
4890811845039528;2024-06-22T09:24:28.000000;438.12;5450;81;000
4890812319328662;2024-05-27T03:34:38.000000;60.45;2158;10;000
4890818253430475;2024-04-09T16:40:18.000000;257.38;7470;81;000
4890819210582559;2024-07-22T08:34:57.000000;309.41;6084;05;000
4890819115185068;2024-07-04T10:39:49.000000;981.86;7833;01;000
4890814223314371;2024-06-12T16:42:37.000000;983.29;0995;01;000
4890813473895425;2024-05-30T21:52:55.000000;1074.37;2264;01;000
4890813153552532;2024-04-30T11:39:28.000000;18.21;4878;07;000
4890814087959852;2024-06-15T10:51:28.000000;368.46;8659;01;000
4890815941267266;2024-07-24T17:42:33.000000;155.61;7103;05;000
4890813085074758;2024-04-05T22:26:18.000000;914.12;7511;07;000
4890814817888647;2024-07-17T11:03:52.000000;457.98;6742;01;000
4890815617957641;2024-07-01T03:03:05.000000;365.86;9178;10;464
4890819093265460;2024-05-18T06:09:12.000000;655.79;5750;90;000
4890819935281055;2024-06-11T19:49:22.000000;1076.57;1354;90;003
4890815826739530;2024-06-06T19:58:49.000000;997.63;7672;81;002
4890817022706071;2024-06-05T16:15:50.000000;1029.25;3998;05;000
4890813173879210;2024-05-07T15:56:46.000000;1164.92;1393;07;000
4890812792425175;2024-05-24T23:56:55.000000;990.08;6925;07;000
4890815250838154;2024-05-02T22:55:46.000000;936.95;1666;01;000
4890817474473023;2024-04-03T22:43:46.000000;637.5;0308;90;000
4890814463538614;2024-04-27T12:26:10.000000;158.72;0262;07;000
4890811613707056;2024-06-12T17:48:58.000000;736.9;6311;01;000
4890814182092209;2024-04-29T08:04:01.000000;80.18;3594;10;000
4890811669150803;2024-05-20T03:52:25.000000;660.33;4430;81;000
4890811806796798;2024-05-19T20:34:36.000000;1219.54;9714;05;000
4890815475853504;2024-05-26T00:14:26.000000;1166.52;2968;05;000
4890811263900142;2024-05-06T14:12:54.000000;584.27;3375;05;000
4890819998961944;2024-06-02T02:39:18.000000;350.52;6108;01;020
4890811855327801;2024-06-28T21:32:13.000000;280.68;5021;07;000
4890816719997064;2024-07-29T16:51:46.000000;14.95;1597;05;008
4890810807997468;2024-06-01T03:33:36.000000;414.15;2520;10;000
4890816465789544;2024-04-07T18:58:33.000000;1152.86;9649;81;000
4890814440314965;2024-05-07T01:58:11.000000;910.94;8986;05;000
4890815167778515;2024-05-17T22:13:35.000000;97.76;0259;05;000
4890814606955398;2024-05-26T10:36:47.000000;491.59;7563;05;000
4890814083927470;2024-06-19T06:14:31.000000;1152.97;2971;81;000
4890814282998239;2024-06-12T07:17:36.000000;825.43;0581;07;000
4890814613725388;2024-04-02T21:04:20.000000;470.64;0576;07;000
4890814374932400;2024-07-07T22:18:48.000000;137.25;5913;10;000
4890810938357228;2024-05-24T01:03:12.000000;197.32;6901;07;000
4890815445681016;2024-05-31T00:15:20.000000;490.29;3704;10;000
4890817414242680;2024-04-09T01:34:10.000000;522.64;8768;07;000
4890818245069885;2024-04-15T11:10:40.000000;1043.93;4911;07;000
4890817589689203;2024-05-18T00:53:24.000000;915.03;1465;05;000
4890813020061203;2024-05-06T01:39:47.000000;190.1;3767;05;705
4890819549342071;2024-05-28T10:02:03.000000;363.9;1399;10;000
4890818396128340;2024-05-01T17:30:07.000000;1080.03;6467;05;094
4890818069833187;2024-06-12T10:57:06.000000;715.87;6472;81;000
4890815023204358;2024-07-02T02:05:16.000000;1057.03;9026;05;000
4890818979320137;2024-07-29T02:00:48.000000;1151.12;4308;01;011
4890818655908012;2024-07-30T02:12:28.000000;1206.89;2737;07;000
4890819626670716;2024-05-09T15:40:41.000000;266.7;8295;10;000
4890814976843264;2024-05-12T03:39:21.000000;339.26;4637;90;000
4890812989819667;2024-04-09T13:58:46.000000;221.33;1596;07;000
4890813688105624;2024-07-12T04:00:52.000000;412.09;2504;07;000
4890818069848495;2024-04-04T21:00:04.000000;134.12;2352;05;000
4890813601950614;2024-04-06T17:11:12.000000;297.29;5371;07;000
4890819834623607;2024-06-28T00:35:11.000000;296.34;2540;81;000
4890815983468271;2024-06-06T00:47:53.000000;821.75;6565;10;000
4890816941094331;2024-06-26T20:44:53.000000;875.68;5608;07;000
4890812667974352;2024-06-05T09:41:03.000000;1219.43;7535;90;000
4890810461110662;2024-05-01T20:16:25.000000;517.18;4742;07;000
4890816583844736;2024-04-27T03:31:25.000000;615.9;3162;10;000
4890817802384122;2024-06-27T22:53:22.000000;499.03;9958;05;000
4890813905073990;2024-05-05T05:42:07.000000;480.9;6689;10;000
4890819019021855;2024-06-29T16:39:19.000000;107.91;9533;90;000
4890812337109615;2024-04-23T14:10:31.000000;361.1;6829;10;000
4890814050155889;2024-07-04T06:42:02.000000;378.97;8827;90;000
4890813728999277;2024-07-06T06:18:21.000000;711.8;0788;07;000
4890812332860199;2024-06-08T15:31:24.000000;803.28;3341;05;000
4890812079965246;2024-05-28T19:32:14.000000;1062.8;3119;07;000
4890819514055816;2024-06-11T04:54:31.000000;978.06;6850;05;000
4890818020795932;2024-04-21T02:03:10.000000;1111.28;2851;01;000
4890819077243804;2024-08-01T04:12:50.000000;558.37;7841;07;000
4890812234788944;2024-05-02T12:59:14.000000;894.31;4814;90;109
4890811725813081;2024-07-15T17:08:56.000000;1160.44;8190;10;778
4890811335669594;2024-07-31T20:06:09.000000;304.6;1323;05;000
